Minute von Zeitstempel;Summe endverbrauchte Energie;Zeitstempel;Summe produzierte Energie;Summe verbrauchte Energie
27. Februar 2018 14:00;2352974;27.02.2018 14:00:00;2829449;2499473
20. Januar 2017 18:30;2364922;20.01.2017 18:30:00;2429118;2499495
18. Januar 2016 08:30;2364888;18.01.2016 08:30:00;2353517;2499518
2. März 2018 12:00;2361013;02.03.2018 12:00:00;2611149;2499684
20. Januar 2017 12:45;2363530;20.01.2017 12:45:00;2156472;2500037
18. Januar 2016 18:45;2366172;18.01.2016 18:45:00;2857531;2500137
25. Januar 2017 15:30;2365538;25.01.2017 15:30:00;2036023;2500512
23. Februar 2018 11:45;2347511;23.02.2018 11:45:00;2524025;2500705
18. Januar 2017 17:15;2370147;18.01.2017 17:15:00;2272368;2500712
24. Januar 2017 16:00;2356443;24.01.2017 16:00:00;2050287;2500848
26. Januar 2017 12:45;2368679;26.01.2017 12:45:00;1796050;2500961
18. Januar 2016 11:00;2370528;18.01.2016 11:00:00;2026332;2501271
18. Januar 2017 16:45;2359396;18.01.2017 16:45:00;1968371;2501536
10. Januar 2017 10:30;2352748;10.01.2017 10:30:00;2489023;2501552
24. Januar 2017 16:30;2360003;24.01.2017 16:30:00;2075651;2501630
23. Januar 2017 13:30;2362502;23.01.2017 13:30:00;2175552;2501801
26. Februar 2018 09:30;2360811;26.02.2018 09:30:00;2644931;2501898
26. Februar 2018 08:30;2361384;26.02.2018 08:30:00;2726999;2502013
18. Januar 2017 19:30;2362712;18.01.2017 19:30:00;2322397;2502015
20. Januar 2017 17:45;2360342;20.01.2017 17:45:00;2231944;2502202
27. Januar 2017 11:45;2364432;27.01.2017 11:45:00;1900344;2502279
16. Januar 2017 17:45;2362636;16.01.2017 17:45:00;2421785;2502827
16. Januar 2017 11:30;2365541;16.01.2017 11:30:00;2302928;2502843
10. Januar 2017 11:45;2356133;10.01.2017 11:45:00;2472022;2502907
17. Januar 2017 19:30;2362289;17.01.2017 19:30:00;2494093;2503117
18. Januar 2017 07:45;2366942;18.01.2017 07:45:00;2292577;2503185
25. Januar 2017 15:00;2371036;25.01.2017 15:00:00;1945385;2503219
20. Januar 2017 18:15;2370032;20.01.2017 18:15:00;2413939;2503425
28. Februar 2018 12:00;2363434;28.02.2018 12:00:00;2949443;2503782
26. Februar 2018 14:15;2304438;26.02.2018 14:15:00;2076314;2503934
26. Februar 2018 09:15;2365561;26.02.2018 09:15:00;2645183;2503973
23. Februar 2018 10:15;2357104;23.02.2018 10:15:00;2689049;2504125
23. Januar 2017 19:00;2365168;23.01.2017 19:00:00;2502559;2504559
27. Januar 2017 08:00;2367625;27.01.2017 08:00:00;2078462;2504578
12. Dezember 2017 10:45;2339554;12.12.2017 10:45:00;2936374;2504603
25. Januar 2017 15:15;2365970;25.01.2017 15:15:00;2024112;2504915
12. Dezember 2017 11:30;2338917;12.12.2017 11:30:00;2911111;2504954
27. Februar 2018 19:30;2372487;27.02.2018 19:30:00;3176613;2504954
26. Januar 2017 14:00;2370787;26.01.2017 14:00:00;1775348;2505122
28. Februar 2018 18:45;2358383;28.02.2018 18:45:00;3063804;2505218
2. März 2018 09:45;2365700;02.03.2018 09:45:00;2810969;2505255
18. Januar 2016 10:45;2372455;18.01.2016 10:45:00;2039776;2505600
24. Januar 2017 14:45;2363616;24.01.2017 14:45:00;1937871;2505634
18. Januar 2017 16:15;2363950;18.01.2017 16:15:00;1957439;2505637
23. Februar 2018 10:45;2354206;23.02.2018 10:45:00;2680450;2505847
1. März 2018 12:30;2367210;01.03.2018 12:30:00;2704317;2505874
18. Januar 2017 17:00;2365753;18.01.2017 17:00:00;2010717;2505960
25. Januar 2017 17:30;2373292;25.01.2017 17:30:00;2305818;2506114
17. Januar 2017 12:30;2372101;17.01.2017 12:30:00;2089663;2506144
27. Februar 2018 11:15;2358422;27.02.2018 11:15:00;3058897;2506197
16. Januar 2017 18:45;2366089;16.01.2017 18:45:00;2351306;2506777
1. März 2018 13:45;2374542;01.03.2018 13:45:00;2717775;2506984
2. März 2018 10:45;2364481;02.03.2018 10:45:00;2641149;2507119
1. März 2018 13:30;2372469;01.03.2018 13:30:00;2722518;2507215
2. März 2018 10:00;2366737;02.03.2018 10:00:00;2807537;2507292
26. Januar 2017 14:15;2373188;26.01.2017 14:15:00;1806847;2507301
19. Januar 2016 09:15;2356457;19.01.2016 09:15:00;2531167;2507779
17. Januar 2017 14:30;2374118;17.01.2017 14:30:00;2026316;2508677
27. Februar 2018 13:30;2367655;27.02.2018 13:30:00;2884444;2509205
28. Februar 2018 11:45;2371628;28.02.2018 11:45:00;2938808;2509285
18. Januar 2017 14:45;2367996;18.01.2017 14:45:00;1896399;2509323
23. Januar 2017 13:45;2373370;23.01.2017 13:45:00;2182862;2509547
22. Februar 2018 10:30;2359245;22.02.2018 10:30:00;2480939;2509656
24. Januar 2017 12:45;2364975;24.01.2017 12:45:00;2187336;2509785
12. Dezember 2017 11:00;2342813;12.12.2017 11:00:00;2938637;2509822
26. Februar 2018 08:45;2370825;26.02.2018 08:45:00;2747964;2510141
19. Januar 2017 14:30;2368055;19.01.2017 14:30:00;1946623;2510189
28. Februar 2018 13:30;2309720;28.02.2018 13:30:00;2886490;2510551
27. Februar 2018 12:15;2366511;27.02.2018 12:15:00;3010351;2510552
26. Februar 2018 19:30;2367229;26.02.2018 19:30:00;3091615;2510642
18. Januar 2017 14:30;2370135;18.01.2017 14:30:00;1907023;2510654
28. Februar 2018 19:00;2363219;28.02.2018 19:00:00;3068190;2510879
19. Januar 2017 17:30;2371713;19.01.2017 17:30:00;2230582;2511010
24. Januar 2017 19:15;2367518;24.01.2017 19:15:00;2431795;2511147
18. Januar 2016 18:00;2371845;18.01.2016 18:00:00;2697493;2511789
23. Januar 2017 12:15;2368344;23.01.2017 12:15:00;2320201;2512074
26. Februar 2018 11:45;2370694;26.02.2018 11:45:00;2456608;2512126
25. Januar 2017 07:45;2369180;25.01.2017 07:45:00;2168018;2512166
18. Februar 2015 11:00;2333936;18.02.2015 11:00:00;2544957;2471555
25. Januar 2013 10:00;2336688;25.01.2013 10:00:00;2787768;2471590
30. Januar 2012 10:45;2319785;30.01.2012 10:45:00;2475986;2471769
20. Januar 2012 10:45;2313013;20.01.2012 10:45:00;2325884;2471780
12. Dezember 2013 10:30;2316093;12.12.2013 10:30:00;2776129;2471823
9. Februar 2012 15:00;2329942;09.02.2012 15:00:00;2251509;2471841
20. Januar 2012 10:30;2314078;20.01.2012 10:30:00;2327703;2471877
6. Februar 2015 18:30;2320012;06.02.2015 18:30:00;2935712;2471989
30. Januar 2012 11:30;2320282;30.01.2012 11:30:00;2649106;2472138
13. Dezember 2013 11:00;2318303;13.12.2013 11:00:00;2530186;2472302
7. Dezember 2012 13:15;2333247;07.12.2012 13:15:00;2370970;2472343
10. Februar 2012 07:30;2339032;10.02.2012 07:30:00;2403686;2472351
6. Dezember 2012 17:45;2330732;06.12.2012 17:45:00;2975937;2472440
12. Dezember 2013 11:45;2320135;12.12.2013 11:45:00;2715809;2472663
30. Januar 2012 10:30;2325961;30.01.2012 10:30:00;2476971;2472702
20. Januar 2012 11:00;2308959;20.01.2012 11:00:00;2324593;2472824
9. Februar 2015 09:15;2315457;09.02.2015 09:15:00;2719920;2473110
18. Februar 2015 10:00;2323111;18.02.2015 10:00:00;2674374;2473176
23. Januar 2015 10:15;2333601;23.01.2015 10:15:00;2880086;2473243
25. Januar 2013 10:30;2344003;25.01.2013 10:30:00;2635996;2473264
13. Februar 2012 16:00;2337770;13.02.2012 16:00:00;2465575;2473343
3. Februar 2015 10:45;2327392;03.02.2015 10:45:00;2801868;2473392
3. Februar 2012 12:45;2342934;03.02.2012 12:45:00;2301970;2473427
26. Januar 2015 10:15;2324408;26.01.2015 10:15:00;2617389;2473711
3. Dezember 2012 18:15;2327177;03.12.2012 18:15:00;2681506;2473929
15. Februar 2012 12:30;2319382;15.02.2012 12:30:00;2080109;2474257
3. Februar 2015 10:30;2329916;03.02.2015 10:30:00;2801464;2474292
12. Dezember 2012 19:30;2342776;12.12.2012 19:30:00;2921732;2474353
15. Februar 2012 19:00;2327541;15.02.2012 19:00:00;2465578;2474382
9. Februar 2012 16:00;2331025;09.02.2012 16:00:00;2270738;2474454
18. Januar 2013 08:15;2342150;18.01.2013 08:15:00;2838072;2474490
27. November 2013 18:15;2334274;27.11.2013 18:15:00;2887682;2474521
6. Februar 2015 18:15;2329575;06.02.2015 18:15:00;2922521;2474620
22. Januar 2015 10:45;2320270;22.01.2015 10:45:00;2540585;2474640
17. Januar 2013 10:30;2331630;17.01.2013 10:30:00;2834486;2474711
17. Januar 2012 09:00;2315585;17.01.2012 09:00:00;2375718;2474799
2. Februar 2012 12:30;2327846;02.02.2012 12:30:00;2374428;2474907
25. Februar 2013 09:30;2335145;25.02.2013 09:30:00;2645256;2475057
18. Februar 2015 12:00;2329083;18.02.2015 12:00:00;2405169;2475083
9. Februar 2012 15:30;2332522;09.02.2012 15:30:00;2259327;2475088
21. Februar 2013 11:45;2335438;21.02.2013 11:45:00;2306250;2475388
13. Dezember 2013 08:15;2324700;13.12.2013 08:15:00;2851779;2475546
2. Februar 2012 14:45;2318257;02.02.2012 14:45:00;2353520;2475628
6. Februar 2012 16:00;2344009;06.02.2012 16:00:00;2297201;2475725
25. Januar 2013 10:15;2343029;25.01.2013 10:15:00;2638465;2475761
11. Dezember 2012 09:00;2326226;11.12.2012 09:00:00;2747639;2475882
7. Dezember 2012 18:00;2322677;07.12.2012 18:00:00;2900017;2475893
4. Februar 2015 11:30;2325733;04.02.2015 11:30:00;2574826;2475921
14. Februar 2012 12:15;2340532;14.02.2012 12:15:00;2081934;2476033
25. Februar 2013 11:45;2344830;25.02.2013 11:45:00;2603615;2476053
2. Februar 2012 14:30;2322783;02.02.2012 14:30:00;2351720;2476201
7. Dezember 2012 08:30;2344082;07.12.2012 08:30:00;2594329;2476204
7. Dezember 2012 09:30;2341519;07.12.2012 09:30:00;2511253;2476208
1. Februar 2012 11:30;2321154;01.02.2012 11:30:00;2434502;2476224
12. Dezember 2013 10:15;2320082;12.12.2013 10:15:00;2784916;2476267
13. Februar 2012 07:45;2344082;13.02.2012 07:45:00;2287528;2476360
6. Februar 2015 13:00;2320905;06.02.2015 13:00:00;2636327;2476386
6. Februar 2012 16:15;2343629;06.02.2012 16:15:00;2382120;2476460
20. Januar 2012 12:00;2312119;20.01.2012 12:00:00;2331476;2476601
25. Februar 2013 10:45;2347083;25.02.2013 10:45:00;2619248;2476610
13. Dezember 2012 13:30;2355650;13.12.2012 13:30:00;2458787;2477162
18. Januar 2013 11:00;2340908;18.01.2013 11:00:00;2753056;2477250
14. Februar 2012 19:15;2338049;14.02.2012 19:15:00;2524339;2477386
11. Dezember 2012 08:45;2329898;11.12.2012 08:45:00;2766345;2477429
22. Februar 2013 10:15;2335888;22.02.2013 10:15:00;2533965;2477449
23. Januar 2015 11:45;2341069;23.01.2015 11:45:00;2728248;2477560
26. Februar 2013 10:15;2349882;26.02.2013 10:15:00;2541496;2477578
19. Januar 2012 11:45;2322520;19.01.2012 11:45:00;2248843;2477587
3. Dezember 2012 16:45;2326174;03.12.2012 16:45:00;2373412;2477624
3. Februar 2012 19:45;2334387;03.02.2012 19:45:00;2612252;2477815
17. Januar 2013 09:00;2326743;17.01.2013 09:00:00;2885576;2477853
12. Dezember 2013 18:00;2322829;12.12.2013 18:00:00;2962533;2477905
9. Februar 2012 16:15;2342977;09.02.2012 16:15:00;2423100;2477919
6. Dezember 2012 18:15;2327610;06.12.2012 18:15:00;3024449;2477954
25. Februar 2013 10:30;2352321;25.02.2013 10:30:00;2619872;2478064
2. Februar 2012 13:15;2328223;02.02.2012 13:15:00;2271683;2478089
1. Februar 2012 09:00;2322549;01.02.2012 09:00:00;2636119;2478096
15. Februar 2012 13:30;2324567;15.02.2012 13:30:00;2055027;2478185
18. Februar 2015 10:15;2330875;18.02.2015 10:15:00;2621315;2478349
5. Februar 2015 08:30;2325187;05.02.2015 08:30:00;2764731;2478471
10. Dezember 2012 17:45;2330635;10.12.2012 17:45:00;2775698;2478489
9. Februar 2015 09:00;2316805;09.02.2015 09:00:00;2703540;2478742
4. Februar 2015 09:00;2333159;04.02.2015 09:00:00;2630097;2478891
9. Februar 2012 17:00;2340264;09.02.2012 17:00:00;2442178;2479339
9. Februar 2015 11:45;2324817;09.02.2015 11:45:00;2605289;2479520
23. Januar 2015 11:00;2338601;23.01.2015 11:00:00;2872657;2479579
5. Februar 2015 17:45;2324236;05.02.2015 17:45:00;2630050;2479814
9. Februar 2012 17:15;2337937;09.02.2012 17:15:00;2398480;2479841
25. Januar 2013 09:45;2348160;25.01.2013 09:45:00;2816874;2480011
13. Dezember 2012 19:15;2338866;13.12.2012 19:15:00;2945217;2480055
13. Dezember 2012 12:15;2354860;13.12.2012 12:15:00;2414813;2480071
17. Januar 2013 11:00;2335555;17.01.2013 11:00:00;2836388;2480080
12. Dezember 2012 11:45;2353232;12.12.2012 11:45:00;2752652;2480149
24. Januar 2013 11:00;2344920;24.01.2013 11:00:00;2517863;2480152
30. Januar 2012 11:00;2329524;30.01.2012 11:00:00;2498308;2480169
6. Februar 2012 15:45;2345668;06.02.2012 15:45:00;2294908;2480170
24. Januar 2013 10:30;2342898;24.01.2013 10:30:00;2519768;2480257
25. Februar 2013 10:00;2344532;25.02.2013 10:00:00;2660088;2480261
10. Dezember 2012 17:15;2333376;10.12.2012 17:15:00;2750804;2480427
13. Dezember 2013 10:45;2326348;13.12.2013 10:45:00;2533152;2480549
22. Februar 2013 10:00;2337703;22.02.2013 10:00:00;2593727;2480651
4. Februar 2015 08:45;2339976;04.02.2015 08:45:00;2641636;2480703
13. Dezember 2013 10:30;2330711;13.12.2013 10:30:00;2541422;2480717
24. Januar 2013 10:15;2349179;24.01.2013 10:15:00;2533229;2480723
13. Dezember 2012 13:45;2357825;13.12.2012 13:45:00;2468372;2480785
26. Februar 2013 08:45;2350932;26.02.2013 08:45:00;2634279;2480834
11. Dezember 2012 19:15;2345741;11.12.2012 19:15:00;2869062;2481149
11. Dezember 2012 19:00;2343932;11.12.2012 19:00:00;2933904;2481181
17. Januar 2013 12:00;2335161;17.01.2013 12:00:00;2860103;2481277
26. Februar 2013 09:00;2344452;26.02.2013 09:00:00;2630600;2481296
3. Dezember 2012 17:15;2335718;03.12.2012 17:15:00;2656439;2481379
26. Februar 2013 09:30;2346141;26.02.2013 09:30:00;2615371;2481382
24. Januar 2013 10:45;2349695;24.01.2013 10:45:00;2524519;2481670
3. Dezember 2012 17:30;2332021;03.12.2012 17:30:00;2679042;2481707
26. Februar 2013 11:00;2358236;26.02.2013 11:00:00;2530368;2481875
3. Februar 2012 12:30;2345887;03.02.2012 12:30:00;2307412;2481941
13. Dezember 2013 09:30;2328487;13.12.2013 09:30:00;2763331;2481975
15. Februar 2012 18:15;2324496;15.02.2012 18:15:00;2455339;2482569
10. Februar 2015 08:45;2324592;10.02.2015 08:45:00;2576880;2482608
17. Januar 2012 08:45;2327596;17.01.2012 08:45:00;2391229;2482611
13. Februar 2012 15:45;2349424;13.02.2012 15:45:00;2481826;2482638
18. Februar 2015 11:45;2339719;18.02.2015 11:45:00;2420652;2482806
12. Dezember 2012 09:30;2354998;12.12.2012 09:30:00;2740373;2482911
17. Januar 2013 10:15;2333487;17.01.2013 10:15:00;2839484;2483052
13. Dezember 2012 16:30;2343831;13.12.2012 16:30:00;2815664;2483118
13. Dezember 2013 09:15;2333632;13.12.2013 09:15:00;2780006;2483174
26. Februar 2013 10:45;2355221;26.02.2013 10:45:00;2530418;2483260
7. Dezember 2012 14:15;2335691;07.12.2012 14:15:00;2459859;2483412
3. Dezember 2012 17:00;2326925;03.12.2012 17:00:00;2413257;2483608
1. Februar 2012 18:45;2333096;01.02.2012 18:45:00;2274082;2483631
3. Februar 2012 14:15;2347903;03.02.2012 14:15:00;2364841;2483698
26. Januar 2015 11:45;2338299;26.01.2015 11:45:00;2676267;2483840
6. Februar 2015 14:45;2302030;06.02.2015 14:45:00;2447061;2483913
31. Januar 2012 10:30;2328110;31.01.2012 10:30:00;2561314;2483935
13. Dezember 2013 09:45;2329643;13.12.2013 09:45:00;2766200;2483998
7. Dezember 2012 14:00;2338612;07.12.2012 14:00:00;2389013;2484165
12. Dezember 2012 08:15;2354685;12.12.2012 08:15:00;2784375;2484425
3. Dezember 2012 17:45;2335006;03.12.2012 17:45:00;2681517;2484557
13. Februar 2012 15:30;2345752;13.02.2012 15:30:00;2479268;2484599
9. Februar 2012 15:15;2339688;09.02.2012 15:15:00;2271760;2484864
13. Dezember 2012 07:45;2353257;13.12.2012 07:45:00;2830664;2484962
15. Februar 2012 08:45;2329062;15.02.2012 08:45:00;2323293;2485028
22. Januar 2015 11:45;2331813;22.01.2015 11:45:00;2539296;2485108
12. Dezember 2012 08:00;2353424;12.12.2012 08:00:00;2807917;2485132
15. Februar 2012 13:45;2327774;15.02.2012 13:45:00;2056164;2485136
9. Februar 2012 16:45;2337787;09.02.2012 16:45:00;2440424;2485266
6. Februar 2012 20:15;2346587;06.02.2012 20:15:00;2638352;2485492
9. Februar 2012 13:00;2344721;09.02.2012 13:00:00;2208558;2485573
25. Februar 2013 10:15;2350302;25.02.2013 10:15:00;2630107;2485597
6. Februar 2012 15:30;2348957;06.02.2012 15:30:00;2294494;2485764
31. Januar 2012 10:15;2322135;31.01.2012 10:15:00;2576506;2485819
31. Januar 2012 11:00;2332671;31.01.2012 11:00:00;2562986;2485890
20. Januar 2012 11:45;2325665;20.01.2012 11:45:00;2340896;2486056
24. Januar 2013 10:00;2346268;24.01.2013 10:00:00;2613371;2486288
26. Februar 2013 11:45;2359970;26.02.2013 11:45:00;2540173;2486427
22. Januar 2015 12:00;2333608;22.01.2015 12:00:00;2542904;2486607
13. Dezember 2013 08:30;2331930;13.12.2013 08:30:00;2865708;2486724
12. Dezember 2012 09:15;2353787;12.12.2012 09:15:00;2743742;2486789
3. Februar 2012 14:00;2342719;03.02.2012 14:00:00;2320754;2486800
17. Januar 2013 18:45;2343773;17.01.2013 18:45:00;2971620;2487172
31. Januar 2012 10:45;2333949;31.01.2012 10:45:00;2570911;2487413
10. Dezember 2012 18:30;2342745;10.12.2012 18:30:00;2860014;2487699
9. Februar 2015 11:00;2331464;09.02.2015 11:00:00;2603694;2487808
9. Februar 2015 10:00;2335574;09.02.2015 10:00:00;2731627;2487833
7. Dezember 2012 09:00;2353851;07.12.2012 09:00:00;2602418;2488062
11. Dezember 2012 17:00;2337143;11.12.2012 17:00:00;2777089;2488105
17. Januar 2013 10:45;2338366;17.01.2013 10:45:00;2838709;2488106
10. Dezember 2012 18:15;2346545;10.12.2012 18:15:00;2854233;2488269
5. Februar 2015 18:45;2348003;05.02.2015 18:45:00;2884431;2488490
2. Februar 2012 08:30;2331249;02.02.2012 08:30:00;2696971;2488493
26. Februar 2013 10:30;2355550;26.02.2013 10:30:00;2533613;2488857
4. Februar 2015 11:45;2346035;04.02.2015 11:45:00;2590182;2489014
9. Februar 2015 10:45;2327353;09.02.2015 10:45:00;2594938;2489122
17. Januar 2013 09:45;2343614;17.01.2013 09:45:00;2875832;2489331
17. Januar 2013 17:45;2343134;17.01.2013 17:45:00;2831565;2489531
1. Februar 2012 10:45;2333967;01.02.2012 10:45:00;2517506;2489598
7. Dezember 2012 10:00;2359102;07.12.2012 10:00:00;2538101;2489758
15. Februar 2012 18:30;2339431;15.02.2012 18:30:00;2480828;2489821
5. Februar 2015 15:30;2305581;05.02.2015 15:30:00;2306203;2489872
10. Dezember 2012 17:30;2346835;10.12.2012 17:30:00;2788496;2490337
18. Februar 2015 10:45;2336015;18.02.2015 10:45:00;2560588;2490459
13. Dezember 2013 10:15;2331149;13.12.2013 10:15:00;2573958;2490608
18. Januar 2013 10:45;2352173;18.01.2013 10:45:00;2762949;2490733
6. Februar 2012 15:15;2360847;06.02.2012 15:15:00;2309488;2491017
12. Dezember 2012 11:00;2365169;12.12.2012 11:00:00;2723652;2491031
10. Dezember 2012 18:00;2346750;10.12.2012 18:00:00;2789150;2491131
14. Januar 2014 11:45;2335084;14.01.2014 11:45:00;2337147;2491189
15. Februar 2012 18:45;2336713;15.02.2012 18:45:00;2482038;2491281
5. Februar 2015 15:45;2309278;05.02.2015 15:45:00;2314156;2491303
14. Februar 2012 08:15;2356454;14.02.2012 08:15:00;2394878;2491329
6. Februar 2012 17:45;2361408;06.02.2012 17:45:00;2508832;2491418
1. Februar 2012 10:30;2335952;01.02.2012 10:30:00;2521982;2491967
7. Dezember 2012 08:45;2353257;07.12.2012 08:45:00;2609010;2492106
2. Februar 2012 17:45;2340223;02.02.2012 17:45:00;2626615;2492419
14. Januar 2014 12:00;2333448;14.01.2014 12:00:00;2317139;2492493
13. Dezember 2012 11:15;2368494;13.12.2012 11:15:00;2561095;2492538
18. Januar 2013 08:45;2355888;18.01.2013 08:45:00;2870916;2492539
1. Februar 2012 09:45;2331460;01.02.2012 09:45:00;2673267;2492560
6. Februar 2015 12:45;2333788;06.02.2015 12:45:00;2664224;2492579
8. Februar 2012 20:15;2349513;08.02.2012 20:15:00;2595523;2492597
30. Januar 2012 12:00;2341620;30.01.2012 12:00:00;2675461;2492753
26. Februar 2013 10:00;2355684;26.02.2013 10:00:00;2616739;2492907
24. Januar 2013 12:00;2356639;24.01.2013 12:00:00;2504301;2492964
6. Februar 2015 14:30;2313127;06.02.2015 14:30:00;2456194;2493181
1. Februar 2012 11:00;2341444;01.02.2012 11:00:00;2519552;2493310
18. Januar 2013 10:15;2355049;18.01.2013 10:15:00;2775223;2493316
12. Dezember 2012 17:00;2366223;12.12.2012 17:00:00;2674415;2493519
18. Januar 2013 09:15;2354042;18.01.2013 09:15:00;2867122;2493593
9. Februar 2012 16:30;2346090;09.02.2012 16:30:00;2450144;2493654
7. Dezember 2012 13:45;2346540;07.12.2012 13:45:00;2392161;2493744
1. Februar 2012 18:00;2341499;01.02.2012 18:00:00;2248872;2493773
9. Februar 2012 07:30;2345699;09.02.2012 07:30:00;2622728;2493809
1. Februar 2012 18:15;2345184;01.02.2012 18:15:00;2284842;2493835
14. Februar 2012 11:15;2357267;14.02.2012 11:15:00;2143933;2493884
7. Dezember 2012 11:15;2349579;07.12.2012 11:15:00;2554889;2494180
17. Januar 2013 18:30;2351960;17.01.2013 18:30:00;2981107;2494218
24. Januar 2013 11:45;2361494;24.01.2013 11:45:00;2499203;2494267
6. Februar 2012 20:00;2363516;06.02.2012 20:00:00;2646945;2494277
17. Januar 2013 11:45;2347291;17.01.2013 11:45:00;2875956;2494459
31. Januar 2012 12:00;2342377;31.01.2012 12:00:00;2520044;2494516
9. Februar 2012 20:00;2351429;09.02.2012 20:00:00;2684411;2494735
3. Februar 2012 19:30;2355798;03.02.2012 19:30:00;2638434;2494971
5. Februar 2015 08:45;2340948;05.02.2015 08:45:00;2783948;2495237
4. Februar 2015 11:00;2347047;04.02.2015 11:00:00;2644176;2495479
